flowId,txBytes,rxBytes,txPackets,rxPackets,lostPackets,delaySum_ns,jitterSum_ns,timeFirstTxPacket,timeLastRxPacket,throughput_kbps,source,destination,protocol,sourcePort,destinationPort
913,264,264,5,5,0,203102000.0,510400.0,4.74716,4.90977,12.988131111247776,10.10.5.4,10.3.28.1,6,8001,49154
914,264,264,5,5,0,203102000.0,510400.0,4.74721,4.91017,12.960235640648014,10.10.5.4,10.4.28.1,6,8001,49154
915,264,264,5,5,0,203102000.0,510400.0,4.74726,4.91056,12.933251684017112,10.10.5.4,10.5.28.1,6,8001,49154
916,264,264,5,5,0,203102000.0,510400.0,4.7473,4.91096,12.90480263961871,10.10.5.4,10.1.38.1,6,8000,49153
917,264,264,5,5,0,203102000.0,510400.0,4.74735,4.91136,12.877263581488917,10.10.5.4,10.2.38.1,6,8000,49153
918,264,264,5,5,0,203102000.0,510400.0,4.7474,4.91175,12.850623668999106,10.10.5.4,10.3.38.1,6,8000,49153
919,264,264,5,5,0,203102000.0,510400.0,4.74744,4.90464,13.43511450381683,10.10.5.4,10.4.38.1,6,8000,49153
920,264,264,5,5,0,203102000.0,510400.0,4.74749,4.90503,13.406119080868349,10.10.5.4,10.5.38.1,6,8000,49153
921,2416,2416,7,7,0,355888000.0,47716800.0,4.8,5.03072,83.77253814147025,10.1.9.1,10.10.5.4,6,49156,8003
922,2416,2416,7,7,0,392238000.0,80904000.0,4.8,5.05174,76.77762771113058,10.1.19.1,10.10.5.4,6,49155,8002
923,2416,2416,7,7,0,403592000.0,86316800.0,4.8,5.05196,76.71058898237803,10.1.29.1,10.10.5.4,6,49154,8001
924,2416,2416,7,7,0,394390000.0,90366400.0,4.8,5.05363,76.20549619524496,10.1.39.1,10.10.5.4,6,49153,8000
925,2416,2416,7,7,0,382837000.0,76520000.0,4.8,5.05157,76.8295106729737,10.2.9.1,10.10.5.4,6,49156,8003
926,2416,2416,7,7,0,394502000.0,82000000.0,4.8,5.05178,76.76543013742152,10.2.19.1,10.10.5.4,6,49155,8002
927,2416,2416,7,7,0,405853000.0,87419200.0,4.8,5.052,76.69841269841277,10.2.29.1,10.10.5.4,6,49154,8001
928,2416,2416,7,7,0,396651000.0,91468800.0,4.8,5.05368,76.19047619047616,10.2.39.1,10.10.5.4,6,49153,8000
929,2416,2416,7,7,0,385317000.0,77616000.0,4.8,5.05161,76.81729660983258,10.3.9.1,10.10.5.4,6,49156,8003
930,2416,2416,7,7,0,396766000.0,83096000.0,4.8,5.05183,76.75018861930668,10.3.19.1,10.10.5.4,6,49155,8002
931,2416,2416,7,7,0,408114000.0,88521600.0,4.8,5.05204,76.68624027932073,10.3.29.1,10.10.5.4,6,49154,8001
932,2416,2416,7,7,0,398912000.0,92571200.0,4.8,5.05372,76.17846444899878,10.3.39.1,10.10.5.4,6,49153,8000
933,2416,2416,7,7,0,387710000.0,78712000.0,4.8,5.05165,76.80508642956468,10.4.9.1,10.10.5.4,6,49156,8003
934,2416,2416,7,7,0,399070000.0,84112000.0,4.8,5.05187,76.7379997617818,10.4.19.1,10.10.5.4,6,49155,8002
935,2416,2416,7,7,0,388406000.0,89624000.0,4.8,5.05208,76.67407172326237,10.4.29.1,10.10.5.4,6,49154,8001
936,2416,2416,7,7,0,393853000.0,59849600.0,4.8,5.06506,72.91933901758091,10.4.39.1,10.10.5.4,6,49153,8000
937,2416,2416,7,7,0,389974000.0,79808000.0,4.8,5.0517,76.7898291617003,10.5.9.1,10.10.5.4,6,49156,8003
938,2416,2416,7,7,0,401331000.0,85214400.0,4.8,5.05191,76.72581477511794,10.5.19.1,10.10.5.4,6,49155,8002
939,2416,2416,7,7,0,391186000.0,90208000.0,4.8,5.05265,76.50108846229962,10.5.29.1,10.10.5.4,6,49154,8001
940,2416,2416,7,7,0,384514000.0,74532800.0,4.8,5.05152,76.84478371501267,10.5.39.1,10.10.5.4,6,49153,8000
941,264,264,5,5,0,203176000.0,547200.0,4.8479,4.99018,14.843969637334883,10.10.5.4,10.1.9.1,6,8003,49156
942,264,264,5,5,0,203102000.0,510400.0,4.84795,5.00672,13.302261132455783,10.10.5.4,10.2.9.1,6,8003,49156
943,264,264,5,5,0,203102000.0,510400.0,4.84799,5.00712,13.272167410293529,10.10.5.4,10.3.9.1,6,8003,49156
944,264,264,5,5,0,203102000.0,510400.0,4.84804,5.00751,13.243870320436464,10.10.5.4,10.4.9.1,6,8003,49156
945,264,264,5,5,0,203102000.0,510400.0,4.84809,5.00791,13.214866725065711,10.10.5.4,10.5.9.1,6,8003,49156
946,264,264,5,5,0,203102000.0,510400.0,4.84813,5.0083,13.1859898857464,10.10.5.4,10.1.19.1,6,8002,49155
947,264,264,5,5,0,203102000.0,510400.0,4.84818,5.0087,13.157238973336657,10.10.5.4,10.2.19.1,6,8002,49155
948,264,264,5,5,0,203102000.0,510400.0,4.84823,5.00909,13.129429317418909,10.10.5.4,10.3.19.1,6,8002,49155
949,264,264,5,5,0,203102000.0,510400.0,4.84827,5.00949,13.100111648678812,10.10.5.4,10.4.19.1,6,8002,49155
950,264,264,5,5,0,203102000.0,510400.0,4.84832,5.00988,13.072542708591259,10.10.5.4,10.5.19.1,6,8002,49155
951,264,264,5,5,0,203102000.0,510400.0,4.84836,5.01028,13.043478260869541,10.10.5.4,10.1.29.1,6,8001,49154
952,264,264,5,5,0,203102000.0,510400.0,4.84841,5.01067,13.016146924688783,10.10.5.4,10.2.29.1,6,8001,49154
953,264,264,5,5,0,203102000.0,510400.0,4.84846,5.01107,12.988131111247776,10.10.5.4,10.3.29.1,6,8001,49154
954,264,264,5,5,0,203102000.0,510400.0,4.8485,5.01146,12.960235640648014,10.10.5.4,10.4.29.1,6,8001,49154
955,264,264,5,5,0,203102000.0,510400.0,4.84855,5.01186,12.932459739146404,10.10.5.4,10.5.29.1,6,8001,49154
956,264,264,5,5,0,203102000.0,510400.0,4.8486,5.01225,12.905591200733301,10.10.5.4,10.1.39.1,6,8000,49153
957,264,264,5,5,0,203102000.0,510400.0,4.84864,5.01265,12.877263581488917,10.10.5.4,10.2.39.1,6,8000,49153
958,264,264,5,5,0,203102000.0,510400.0,4.84869,5.01304,12.850623668999106,10.10.5.4,10.3.39.1,6,8000,49153
959,264,264,5,5,0,203102000.0,510400.0,4.84874,5.00593,13.435969209237234,10.10.5.4,10.4.39.1,6,8000,49153
960,264,264,5,5,0,203102000.0,510400.0,4.84878,5.00633,13.405268168835246,10.10.5.4,10.5.39.1,6,8000,49153
961,2416,2416,7,7,0,359485000.0,49510400.0,4.9,5.13058,83.82340185618882,10.1.10.1,10.10.5.4,6,49156,8003
962,2416,2416,7,7,0,398616000.0,69011200.0,4.9,5.16021,74.27846739172213,10.1.20.1,10.10.5.4,6,49155,8002
963,2416,2416,7,7,0,407205000.0,79640000.0,4.9,5.15822,74.85090233134545,10.1.30.1,10.10.5.4,6,49154,8001
964,2416,2416,7,7,0,397744000.0,81936000.0,4.9,5.16051,74.19292925415532,10.1.40.1,10.10.5.4,6,49153,8000
965,2416,2416,7,7,0,356859000.0,48811200.0,4.9,5.13194,83.33189618004663,10.2.10.1,10.10.5.4,6,49156,8003
966,2416,2416,7,7,0,400880000.0,70107200.0,4.9,5.16025,74.26705091258428,10.2.20.1,10.10.5.4,6,49155,8002
967,2416,2416,7,7,0,424406000.0,88014400.0,4.9,5.16072,74.1331696839521,10.2.30.1,10.10.5.4,6,49154,8001
968,2416,2416,7,7,0,400005000.0,83038400.0,4.9,5.16055,74.18153905200555,10.2.40.1,10.10.5.4,6,49153,8000
969,2416,2416,7,7,0,407435000.0,49763200.0,4.9,5.17604,70.018837849587,10.3.10.1,10.10.5.4,6,49156,8003
970,2416,2416,7,7,0,413546000.0,86918400.0,4.9,5.16068,74.1445450360596,10.3.20.1,10.10.5.4,6,49155,8002
971,2416,2416,7,7,0,411712000.0,78542400.0,4.9,5.16047,74.20432295465896,10.3.30.1,10.10.5.4,6,49154,8001
972,2416,2416,7,7,0,402266000.0,84140800.0,4.9,5.1606,74.16730621642384,10.3.40.1,10.10.5.4,6,49153,8000
973,2416,2416,7,7,0,393915000.0,66862400.0,4.9,5.16008,74.31559520147664,10.4.10.1,10.10.5.4,6,49156,8003
974,2416,2416,7,7,0,404794000.0,75278400.0,4.9,5.16029,74.2556379422953,10.4.20.1,10.10.5.4,6,49155,8002
975,2416,2416,7,7,0,413843000.0,79774400.0,4.9,5.16038,74.22997157999858,10.4.30.1,10.10.5.4,6,49154,8001
976,2416,2416,7,7,0,404526000.0,85243200.0,4.9,5.16064,74.15592387968091,10.4.40.1,10.10.5.4,6,49153,8000
977,2416,2416,7,7,0,396352000.0,67915200.0,4.9,5.16016,74.29274292742929,10.5.10.1,10.10.5.4,6,49156,8003
978,2416,2416,7,7,0,407054000.0,76380800.0,4.9,5.16034,74.24137666128927,10.5.20.1,10.10.5.4,6,49155,8002
979,2416,2416,7,7,0,395440000.0,80876800.0,4.9,5.16042,74.21857000230402,10.5.30.1,10.10.5.4,6,49154,8001
980,2416,2416,7,7,0,388866000.0,63560000.0,4.9,5.16012,74.30416730739668,10.5.40.1,10.10.5.4,6,49153,8000
981,264,264,5,5,0,203136000.0,507200.0,4.94597,5.09006,14.657505725588148,10.10.5.4,10.1.10.1,6,8003,49156
982,264,264,5,5,0,203176000.0,547200.0,4.94924,5.0914,14.856499718626846,10.10.5.4,10.2.10.1,6,8003,49156
983,264,264,5,5,0,203102000.0,510400.0,4.94929,5.10641,13.441955193482695,10.10.5.4,10.3.10.1,6,8003,49156
984,264,264,5,5,0,203102000.0,510400.0,4.94933,5.1068,13.41207849114117,10.10.5.4,10.4.10.1,6,8003,49156
985,264,264,5,5,0,203102000.0,510400.0,4.94938,5.1072,13.382334304904315,10.10.5.4,10.5.10.1,6,8003,49156
986,264,264,5,5,0,203102000.0,510400.0,4.94943,5.10759,13.353566009104735,10.10.5.4,10.1.20.1,6,8002,49155
987,264,264,5,5,0,203102000.0,510400.0,4.94947,5.10799,13.323239969719891,10.10.5.4,10.2.20.1,6,8002,49155
988,264,264,5,5,0,203102000.0,510400.0,4.94952,5.11375,12.860013395847297,10.10.5.4,10.3.20.1,6,8002,49155
989,264,264,5,5,0,203102000.0,510400.0,4.94957,5.11415,12.832664965366321,10.10.5.4,10.2.30.1,6,8001,49154
990,264,264,5,5,0,203102000.0,510400.0,4.94961,5.1098,13.184343591984513,10.10.5.4,10.4.20.1,6,8002,49155
991,264,264,5,5,0,203102000.0,510400.0,4.94966,5.11019,13.156419360867085,10.10.5.4,10.5.20.1,6,8002,49155
992,264,264,5,5,0,203102000.0,510400.0,4.94971,5.11059,13.127797115862709,10.10.5.4,10.1.30.1,6,8001,49154
993,264,264,5,5,0,203102000.0,510400.0,4.94975,5.11098,13.099299137877585,10.10.5.4,10.3.30.1,6,8001,49154
994,264,264,5,5,0,203102000.0,510400.0,4.9498,5.11138,13.0709246193836,10.10.5.4,10.4.30.1,6,8001,49154
995,264,264,5,5,0,203102000.0,510400.0,4.94984,5.11177,13.042672759834504,10.10.5.4,10.5.30.1,6,8001,49154
996,264,264,5,5,0,203102000.0,510400.0,4.94989,5.11217,13.01454276559034,10.10.5.4,10.1.40.1,6,8000,49153
997,264,264,5,5,0,203102000.0,510400.0,4.94994,5.11256,12.987332431435213,10.10.5.4,10.2.40.1,6,8000,49153
998,264,264,5,5,0,203102000.0,510400.0,4.94998,5.11296,12.95864523254386,10.10.5.4,10.3.40.1,6,8000,49153
999,264,264,5,5,0,203102000.0,510400.0,4.95003,5.11336,12.930876140329378,10.10.5.4,10.4.40.1,6,8000,49153
1000,264,264,5,5,0,203102000.0,510400.0,4.95008,5.10597,13.548014625697581,10.10.5.4,10.5.40.1,6,8000,49153
1001,2416,2416,7,7,0,412917000.0,97478400.0,5.0,5.26468,73.0240290161704,10.1.1.1,10.10.5.4,6,49157,8004
1002,2416,2416,7,7,0,419709000.0,100766000.0,5.0,5.26481,72.98818020467512,10.1.11.1,10.10.5.4,6,49156,8003
1003,2416,2416,7,7,0,431344000.0,106266000.0,5.0,5.26503,72.92759310266753,10.1.21.1,10.10.5.4,6,49155,8002
1004,2416,2416,7,7,0,413696000.0,111858000.0,5.0,5.26524,72.86985371738793,10.1.31.1,10.10.5.4,6,49154,8001
1005,2416,2416,7,7,0,402277000.0,89899200.0,5.0,5.26447,73.08201308276925,10.1.41.1,10.10.5.4,6,49153,8000
1006,2416,2416,7,7,0,413067000.0,53454400.0,5.0,5.2646,73.04610733182169,10.2.1.1,10.10.5.4,6,49157,8004
1007,2416,2416,7,7,0,423138000.0,102558000.0,5.0,5.2649,72.96338240845604,10.2.11.1,10.10.5.4,6,49156,8003
1008,2416,2416,7,7,0,434869000.0,108190000.0,5.0,5.26511,72.90558636037872,10.2.21.1,10.10.5.4,6,49155,8002
1009,2416,2416,7,7,0,406515000.0,90940800.0,5.0,5.26455,73.0599130599131,10.2.31.1,10.10.5.4,6,49154,8001
1010,2416,2416,7,7,0,418166000.0,112835000.0,5.0,5.26627,72.58797461223581,10.2.41.1,10.10.5.4,6,49153,8000
1011,2416,2416,7,7,0,420877000.0,101456000.0,5.0,5.26485,72.97715688125353,10.3.1.1,10.10.5.4,6,49157,8004
1012,2416,2416,7,7,0,432608000.0,107088000.0,5.0,5.26507,72.91658807107565,10.3.11.1,10.10.5.4,6,49156,8003
1013,2416,2416,7,7,0,415102000.0,112720000.0,5.0,5.26529,72.85611971804434,10.3.21.1,10.10.5.4,6,49155,8002
1014,2416,2416,7,7,0,405714000.0,90801600.0,5.0,5.26451,73.07096140032525,10.3.31.1,10.10.5.4,6,49154,8001
1015,2416,2416,7,7,0,430946000.0,76289600.0,5.0,5.28143,68.67782397043663,10.3.41.1,10.10.5.4,6,49153,8000
1016,2416,2416,7,7,0,383909000.0,66212800.0,5.0,5.24219,79.80511168916969,10.4.1.1,10.10.5.4,6,49157,8004
1017,2416,2416,7,7,0,415459000.0,98667200.0,5.0,5.26472,73.01299486249633,10.4.11.1,10.10.5.4,6,49156,8003
1018,2416,2416,7,7,0,427058000.0,104240000.0,5.0,5.26494,72.95236657356378,10.4.21.1,10.10.5.4,6,49155,8002
1019,2416,2416,7,7,0,409459000.0,109733000.0,5.0,5.26516,72.891838889727,10.4.31.1,10.10.5.4,6,49154,8001
1020,2416,2416,7,7,0,394122000.0,87734400.0,5.0,5.26438,73.10689159543081,10.4.41.1,10.10.5.4,6,49153,8000
1021,2416,2416,7,7,0,410792000.0,96428800.0,5.0,5.26464,73.03506650544136,10.5.1.1,10.10.5.4,6,49157,8004
1022,2416,2416,7,7,0,417584000.0,99716800.0,5.0,5.26477,72.99920685878298,10.5.11.1,10.10.5.4,6,49156,8003
1023,2416,2416,7,7,0,429182000.0,105290000.0,5.0,5.26498,72.94135406445758,10.5.21.1,10.10.5.4,6,49155,8002
1024,2416,2416,7,7,0,411578000.0,110795000.0,5.0,5.2652,72.8808446455505,10.5.31.1,10.10.5.4,6,49154,8001
1025,2416,2416,7,7,0,398128000.0,88796800.0,5.0,5.26442,73.0958323878677,10.5.41.1,10.10.5.4,6,49153,8000
1026,264,264,5,5,0,203176000.0,547200.0,5.05046,5.20102,14.027630180658914,10.10.5.4,10.4.1.1,6,8004,49157
1027,264,264,5,5,0,203102000.0,510400.0,5.05051,5.21857,12.566940378436298,10.10.5.4,10.5.1.1,6,8004,49157
1028,264,264,5,5,0,203102000.0,510400.0,5.05055,5.21936,12.511107161898014,10.10.5.4,10.4.11.1,6,8003,49156
1029,264,264,5,5,0,203102000.0,510400.0,5.0506,5.21896,12.544547398431943,10.10.5.4,10.1.1.1,6,8004,49157
1030,264,264,5,5,0,203102000.0,510400.0,5.05064,5.21975,12.488912542132285,10.10.5.4,10.5.11.1,6,8003,49156
1031,264,264,5,5,0,203102000.0,510400.0,5.05069,5.22133,12.376933895921262,10.10.5.4,10.4.21.1,6,8002,49155
1032,264,264,5,5,0,203102000.0,510400.0,5.05074,5.22015,12.466796529130509,10.10.5.4,10.1.11.1,6,8003,49156
1033,264,264,5,5,0,203102000.0,510400.0,5.05078,5.22173,12.354489616847003,10.10.5.4,10.5.21.1,6,8002,49155
1034,264,264,5,5,0,203102000.0,510400.0,5.05083,5.22331,12.244897959183723,10.10.5.4,10.4.31.1,6,8001,49154
1035,264,264,5,5,0,203102000.0,510400.0,5.05088,5.22212,12.333566923615972,10.10.5.4,10.1.21.1,6,8002,49155
1036,264,264,5,5,0,203102000.0,510400.0,5.05092,5.22371,12.222929567683316,10.10.5.4,10.5.31.1,6,8001,49154
1037,264,264,5,5,0,203102000.0,510400.0,5.05097,5.21576,12.816311669397416,10.10.5.4,10.4.41.1,6,8000,49153
1038,264,264,5,5,0,203102000.0,510400.0,5.05102,5.2241,12.20244973422697,10.10.5.4,10.1.31.1,6,8001,49154
1039,264,264,5,5,0,203102000.0,510400.0,5.05106,5.21615,12.793021988006528,10.10.5.4,10.5.41.1,6,8000,49153
1040,264,264,5,5,0,203102000.0,510400.0,5.05111,5.21655,12.765957446808558,10.10.5.4,10.1.41.1,6,8000,49153
1041,264,264,5,5,0,203102000.0,510400.0,5.05116,5.22054,12.469004605030152,10.10.5.4,10.3.1.1,6,8004,49157
1042,264,264,5,5,0,203102000.0,510400.0,5.0512,5.22094,12.442559208200777,10.10.5.4,10.2.11.1,6,8003,49156
1043,264,264,5,5,0,203102000.0,510400.0,5.05125,5.22252,12.33140655105968,10.10.5.4,10.3.11.1,6,8003,49156
1044,264,264,5,5,0,203102000.0,510400.0,5.05129,5.22292,12.3055409893375,10.10.5.4,10.2.21.1,6,8002,49155
1045,264,264,5,5,0,203102000.0,510400.0,5.05134,5.2245,12.196812196812184,10.10.5.4,10.3.21.1,6,8002,49155
1046,264,264,5,5,0,203102000.0,510400.0,5.05139,5.21694,12.757475083056438,10.10.5.4,10.3.31.1,6,8001,49154
1047,264,264,5,5,0,203102000.0,510400.0,5.05143,5.22489,12.175717744724983,10.10.5.4,10.2.41.1,6,8000,49153
1048,264,264,5,5,0,203102000.0,510400.0,5.05148,5.21778,12.699939867708917,10.10.5.4,10.3.41.1,6,8000,49153
1049,264,264,5,5,0,203062000.0,470400.0,5.0526,5.21738,12.817089452603442,10.10.5.4,10.2.31.1,6,8001,49154
1050,264,264,5,5,0,203062000.0,470400.0,5.0599,5.21817,13.344285082454041,10.10.5.4,10.2.1.1,6,8004,49157
1051,2416,2416,7,7,0,389069000.0,65768000.0,5.1,5.34995,77.32746549309859,10.1.2.1,10.10.5.4,6,49157,8004
1052,2416,2416,7,7,0,418336000.0,107366000.0,5.1,5.3653,72.85337353938917,10.1.12.1,10.10.5.4,6,49156,8003
1053,2416,2416,7,7,0,431283000.0,111219000.0,5.1,5.36714,72.35157595268389,10.1.22.1,10.10.5.4,6,49155,8002
1054,2416,2416,7,7,0,416014000.0,115072000.0,5.1,5.36899,71.85397226662687,10.1.32.1,10.10.5.4,6,49154,8001
1055,2416,2416,7,7,0,399016000.0,100522000.0,5.1,5.36188,73.80479608981197,10.1.42.1,10.10.5.4,6,49153,8000
1056,2416,2416,7,7,0,408008000.0,104168000.0,5.1,5.36394,73.22876411305579,10.2.2.1,10.10.5.4,6,49157,8004
1057,2416,2416,7,7,0,420600000.0,108462000.0,5.1,5.36534,72.8423908947011,10.2.12.1,10.10.5.4,6,49156,8003
1058,2416,2416,7,7,0,434338000.0,111525000.0,5.1,5.36798,72.12478543174849,10.2.22.1,10.10.5.4,6,49155,8002
1059,2416,2416,7,7,0,419069000.0,115378000.0,5.1,5.36982,71.6329404788377,10.2.32.1,10.10.5.4,6,49154,8001
1060,2416,2416,7,7,0,404112000.0,100674000.0,5.1,5.36287,73.52683836116701,10.2.42.1,10.10.5.4,6,49153,8000
1061,2416,2416,7,7,0,410358000.0,105264000.0,5.1,5.36399,73.2148945035795,10.3.2.1,10.10.5.4,6,49157,8004
1062,2416,2416,7,7,0,423701000.0,108722000.0,5.1,5.36622,72.60160769288542,10.3.12.1,10.10.5.4,6,49156,8003
1063,2416,2416,7,7,0,436602000.0,112621000.0,5.1,5.36802,72.11402134169094,10.3.22.1,10.10.5.4,6,49155,8002
1064,2416,2416,7,7,0,421333000.0,116474000.0,5.1,5.36986,71.62232268583699,10.3.32.1,10.10.5.4,6,49154,8001
1065,2416,2416,7,7,0,408264000.0,101770000.0,5.1,5.36291,73.51565174394261,10.3.42.1,10.10.5.4,6,49153,8000
1066,2416,2416,7,7,0,413413000.0,105570000.0,5.1,5.36482,72.98542406162669,10.4.2.1,10.10.5.4,6,49157,8004
1067,2416,2416,7,7,0,425965000.0,109818000.0,5.1,5.36627,72.58797461223558,10.4.12.1,10.10.5.4,6,49156,8003
1068,2416,2416,7,7,0,410696000.0,113670000.0,5.1,5.36811,72.0898138823617,10.4.22.1,10.10.5.4,6,49155,8002
1069,2416,2416,7,7,0,390573000.0,98283200.0,5.1,5.3618,73.82734912146677,10.4.32.1,10.10.5.4,6,49154,8001
1070,2416,2416,7,7,0,412416000.0,102866000.0,5.1,5.36296,73.50167325829008,10.4.42.1,10.10.5.4,6,49153,8000
1071,2416,2416,7,7,0,415677000.0,106666000.0,5.1,5.36486,72.97440157064095,10.5.2.1,10.10.5.4,6,49157,8004
1072,2416,2416,7,7,0,429019000.0,110123000.0,5.1,5.3671,72.36241108199172,10.5.12.1,10.10.5.4,6,49156,8003
1073,2416,2416,7,7,0,413750000.0,113976000.0,5.1,5.36894,71.86733100319758,10.5.22.1,10.10.5.4,6,49155,8002
1074,2416,2416,7,7,0,388683000.0,62784000.0,5.1,5.34991,77.33984234324333,10.5.32.1,10.10.5.4,6,49154,8001
1075,2416,2416,7,7,0,394168000.0,99193600.0,5.1,5.36184,73.81607088298189,10.5.42.1,10.10.5.4,6,49153,8000
1076,264,264,5,5,0,203136000.0,507200.0,5.15513,5.30398,14.188780651662713,10.10.5.4,10.5.32.1,6,8001,49154
1077,264,264,5,5,0,203136000.0,507200.0,5.15612,5.30532,14.155495978552237,10.10.5.4,10.1.2.1,6,8004,49157
1078,264,264,5,5,0,203062000.0,470400.0,5.15617,5.32278,12.676309945381469,10.10.5.4,10.2.2.1,6,8004,49157
1079,264,264,5,5,0,203062000.0,470400.0,5.15622,5.32317,12.650494159928128,10.10.5.4,10.3.2.1,6,8004,49157
1080,264,264,5,5,0,203062000.0,470400.0,5.15626,5.32357,12.623274161735662,10.10.5.4,10.4.2.1,6,8004,49157
1081,264,264,5,5,0,203062000.0,470400.0,5.15631,5.32396,12.59767372502243,10.10.5.4,10.5.2.1,6,8004,49157
1082,264,264,5,5,0,203062000.0,470400.0,5.15636,5.32436,12.57142857142856,10.10.5.4,10.1.12.1,6,8003,49156
1083,264,264,5,5,0,203062000.0,470400.0,5.1564,5.32475,12.54529254529253,10.10.5.4,10.2.12.1,6,8003,49156
1084,264,264,5,5,0,203062000.0,470400.0,5.15645,5.32515,12.51926496739779,10.10.5.4,10.3.12.1,6,8003,49156
1085,264,264,5,5,0,203062000.0,470400.0,5.1565,5.32554,12.49408424041648,10.10.5.4,10.4.12.1,6,8003,49156
1086,264,264,5,5,0,203062000.0,470400.0,5.15654,5.32594,12.467532467532436,10.10.5.4,10.5.12.1,6,8003,49156
1087,264,264,5,5,0,203062000.0,470400.0,5.15659,5.32633,12.442559208200777,10.10.5.4,10.1.22.1,6,8002,49155
1088,264,264,5,5,0,203062000.0,470400.0,5.15664,5.32673,12.416955729319765,10.10.5.4,10.2.22.1,6,8002,49155
1089,264,264,5,5,0,203062000.0,470400.0,5.15668,5.32712,12.391457404365163,10.10.5.4,10.3.22.1,6,8002,49155
1090,264,264,5,5,0,203062000.0,470400.0,5.15673,5.32752,12.366063586861042,10.10.5.4,10.4.22.1,6,8002,49155
1091,264,264,5,5,0,203062000.0,470400.0,5.15677,5.32792,12.340052585451364,10.10.5.4,10.5.22.1,6,8002,49155
1092,264,264,5,5,0,203062000.0,470400.0,5.15682,5.32831,12.315586914688877,10.10.5.4,10.1.32.1,6,8001,49154
1093,264,264,5,5,0,203062000.0,470400.0,5.15687,5.32871,12.290502793296058,10.10.5.4,10.2.32.1,6,8001,49154
1094,264,264,5,5,0,203062000.0,470400.0,5.15691,5.3291,12.26552064579821,10.10.5.4,10.3.32.1,6,8001,49154
1095,264,264,5,5,0,203062000.0,470400.0,5.15696,5.32036,12.925336597307206,10.10.5.4,10.4.32.1,6,8001,49154
1096,264,264,5,5,0,203062000.0,470400.0,5.15701,5.32115,12.867064700865066,10.10.5.4,10.1.42.1,6,8000,49153
1097,264,264,5,5,0,203062000.0,470400.0,5.15705,5.32155,12.838905775075963,10.10.5.4,10.2.42.1,6,8000,49153
1098,264,264,5,5,0,203062000.0,470400.0,5.1571,5.32194,12.812424168891056,10.10.5.4,10.3.42.1,6,8000,49153
1099,264,264,5,5,0,203062000.0,470400.0,5.15715,5.32234,12.785277559174288,10.10.5.4,10.4.42.1,6,8000,49153
1100,264,264,5,5,0,203062000.0,470400.0,5.15719,5.32076,12.911903160726295,10.10.5.4,10.5.42.1,6,8000,49153
1101,2416,2416,7,7,0,369645000.0,54440000.0,5.2,5.43037,83.89981334375145,10.1.3.1,10.10.5.4,6,49157,8004
1102,2416,2416,7,7,0,409050000.0,90524800.0,5.2,5.45563,75.60927903610687,10.1.13.1,10.10.5.4,6,49156,8003
1103,2416,2416,7,7,0,420413000.0,96220800.0,5.2,5.45589,75.53245535190904,10.1.23.1,10.10.5.4,6,49155,8002
1104,2416,2416,7,7,0,403456000.0,101840000.0,5.2,5.45611,75.46757252742974,10.1.33.1,10.10.5.4,6,49154,8001
1105,2416,2416,7,7,0,391811000.0,78272000.0,5.2,5.45482,75.84961933914147,10.1.43.1,10.10.5.4,6,49153,8000
1106,2416,2416,7,7,0,400080000.0,85267200.0,5.2,5.45555,75.63294854235977,10.2.3.1,10.10.5.4,6,49157,8004
1107,2416,2416,7,7,0,411314000.0,91620800.0,5.2,5.45568,75.59449311639553,10.2.13.1,10.10.5.4,6,49156,8003
1108,2416,2416,7,7,0,422677000.0,97456000.0,5.2,5.45594,75.51769946081117,10.2.23.1,10.10.5.4,6,49155,8002
1109,2416,2416,7,7,0,405850000.0,102936000.0,5.2,5.45615,75.45578762443884,10.2.33.1,10.10.5.4,6,49154,8001
1110,2416,2416,7,7,0,395362000.0,80368000.0,5.2,5.45426,76.0166758436248,10.2.43.1,10.10.5.4,6,49153,8000
1111,2416,2416,7,7,0,401742000.0,86964800.0,5.2,5.45499,75.79905094317442,10.3.3.1,10.10.5.4,6,49157,8004
1112,2416,2416,7,7,0,413578000.0,92976000.0,5.2,5.45572,75.58266854371965,10.3.13.1,10.10.5.4,6,49156,8003
1113,2416,2416,7,7,0,424941000.0,98552000.0,5.2,5.45598,75.5058988983514,10.3.23.1,10.10.5.4,6,49155,8002
1114,2416,2416,7,7,0,408114000.0,104032000.0,5.2,5.4562,75.44106167056994,10.3.33.1,10.10.5.4,6,49154,8001
1115,2416,2416,7,7,0,400072000.0,80905600.0,5.2,5.45486,75.83771482382488,10.3.43.1,10.10.5.4,6,49153,8000
1116,2416,2416,7,7,0,402453000.0,90142400.0,5.2,5.45348,76.25059176266382,10.4.3.1,10.10.5.4,6,49157,8004
1117,2416,2416,7,7,0,415842000.0,94072000.0,5.2,5.45576,75.57084766969047,10.4.13.1,10.10.5.4,6,49156,8003
1118,2416,2416,7,7,0,398798000.0,99648000.0,5.2,5.45602,75.49410202327958,10.4.23.1,10.10.5.4,6,49155,8002
1119,2416,2416,7,7,0,382949000.0,76379200.0,5.2,5.45417,76.0435928709131,10.4.33.1,10.10.5.4,6,49154,8001
1120,2416,2416,7,7,0,404224000.0,82260800.0,5.2,5.4549,75.82581404472339,10.4.43.1,10.10.5.4,6,49153,8000
